#stripid,cmsswid,FED,TT,VFE
479080,838967372,631,61,5
479112,838965319,631,62,1
479120,838965831,631,62,2
479128,838966343,631,62,3
479136,838966855,631,62,4
479144,838967367,631,62,5
479176,838965314,631,63,1
479184,838965826,631,63,2
479192,838966338,631,63,3
479200,838966850,631,63,4
479208,838967362,631,63,5
479240,838965309,631,64,1
479248,838965821,631,64,2
479256,838966333,631,64,3
479264,838966845,631,64,4
479272,838967357,631,64,5
479304,838967884,631,65,1
479312,838968396,631,65,2
479320,838968908,631,65,3
479328,838969420,631,65,4
479336,838969932,631,65,5
479368,838967879,631,66,1
479376,838968391,631,66,2
479384,838968903,631,66,3
479392,838969415,631,66,4
479400,838969927,631,66,5
479432,838967874,631,67,1
479440,838968386,631,67,2
479448,838968898,631,67,3
479456,838969410,631,67,4
479464,838969922,631,67,5
479496,838967869,631,68,1
479504,838968381,631,68,2
479512,838968893,631,68,3
479520,838969405,631,68,4
479528,838969917,631,68,5
483400,838928992,632,1,1
483408,838928480,632,1,2
483416,838927968,632,1,3
483424,838927456,632,1,4
483432,838926944,632,1,5
483464,838928987,632,2,1
483472,838928475,632,2,2
483480,838927963,632,2,3
483488,838927451,632,2,4
483496,838926939,632,2,5
483528,838928982,632,3,1
483536,838928470,632,3,2
483544,838927958,632,3,3
483552,838927446,632,3,4
483560,838926934,632,3,5
483592,838928977,632,4,1
483600,838928465,632,4,2
483608,838927953,632,4,3
483616,838927441,632,4,4
483624,838926929,632,4,5
483656,838931552,632,5,1
483664,838931040,632,5,2
483672,838930528,632,5,3
483680,838930016,632,5,4
483688,838929504,632,5,5
483720,838931547,632,6,1
483728,838931035,632,6,2
483736,838930523,632,6,3
483744,838930011,632,6,4
483752,838929499,632,6,5
483784,838931542,632,7,1
483792,838931030,632,7,2
483800,838930518,632,7,3
483808,838930006,632,7,4
483816,838929494,632,7,5
483848,838931537,632,8,1
483856,838931025,632,8,2
483864,838930513,632,8,3
483872,838930001,632,8,4
483880,838929489,632,8,5
483912,838934112,632,9,1
483920,838933600,632,9,2
483928,838933088,632,9,3
483936,838932576,632,9,4
483944,838932064,632,9,5
483976,838934107,632,10,1
483984,838933595,632,10,2
483992,838933083,632,10,3
484000,838932571,632,10,4
484008,838932059,632,10,5
484040,838934102,632,11,1
484048,838933590,632,11,2
484056,838933078,632,11,3
484064,838932566,632,11,4
484072,838932054,632,11,5
484104,838934097,632,12,1
484112,838933585,632,12,2
484120,838933073,632,12,3
484128,838932561,632,12,4
484136,838932049,632,12,5
484168,838934624,632,13,1
484176,838935136,632,13,2
484184,838935648,632,13,3
484192,838936160,632,13,4
484200,838936672,632,13,5
484232,838934619,632,14,1
484240,838935131,632,14,2
484248,838935643,632,14,3
484256,838936155,632,14,4
484264,838936667,632,14,5
484296,838934614,632,15,1
484304,838935126,632,15,2
484312,838935638,632,15,3
484320,838936150,632,15,4
484328,838936662,632,15,5
484360,838934609,632,16,1
484368,838935121,632,16,2
484376,838935633,632,16,3
484384,838936145,632,16,4
484392,838936657,632,16,5
484424,838937184,632,17,1
484432,838937696,632,17,2
484440,838938208,632,17,3
484448,838938720,632,17,4
484456,838939232,632,17,5
484488,838937179,632,18,1
484496,838937691,632,18,2
484504,838938203,632,18,3
484512,838938715,632,18,4
484520,838939227,632,18,5
484552,838937174,632,19,1
484560,838937686,632,19,2
484568,838938198,632,19,3
484576,838938710,632,19,4
484584,838939222,632,19,5
484616,838937169,632,20,1
484624,838937681,632,20,2
484632,838938193,632,20,3
484640,838938705,632,20,4
484648,838939217,632,20,5
484680,838941792,632,21,1
484688,838941280,632,21,2
484696,838940768,632,21,3
484704,838940256,632,21,4
484712,838939744,632,21,5
484744,838941787,632,22,1
484752,838941275,632,22,2
484760,838940763,632,22,3
484768,838940251,632,22,4
484776,838939739,632,22,5
484808,838941782,632,23,1
484816,838941270,632,23,2
484824,838940758,632,23,3
484832,838940246,632,23,4
484840,838939734,632,23,5
484872,838941777,632,24,1
484880,838941265,632,24,2
484888,838940753,632,24,3
484896,838940241,632,24,4
484904,838939729,632,24,5
484936,838944352,632,25,1
484944,838943840,632,25,2
484952,838943328,632,25,3
484960,838942816,632,25,4
484968,838942304,632,25,5
485000,838944347,632,26,1
485008,838943835,632,26,2
485016,838943323,632,26,3
485024,838942811,632,26,4
485032,838942299,632,26,5
485064,838944342,632,27,1
485072,838943830,632,27,2
485080,838943318,632,27,3
485088,838942806,632,27,4
485096,838942294,632,27,5
485128,838944337,632,28,1
485136,838943825,632,28,2
485144,838943313,632,28,3
485152,838942801,632,28,4
485160,838942289,632,28,5
485192,838944864,632,29,1
485200,838945376,632,29,2
485208,838945888,632,29,3
485216,838946400,632,29,4
485224,838946912,632,29,5
485256,838944859,632,30,1
485264,838945371,632,30,2
485272,838945883,632,30,3
485280,838946395,632,30,4
485288,838946907,632,30,5
485320,838944854,632,31,1
485328,838945366,632,31,2
485336,838945878,632,31,3
485344,838946390,632,31,4
485352,838946902,632,31,5
485384,838944849,632,32,1
485392,838945361,632,32,2
485400,838945873,632,32,3
485408,838946385,632,32,4
485416,838946897,632,32,5
485448,838947424,632,33,1
485456,838947936,632,33,2
485464,838948448,632,33,3
485472,838948960,632,33,4
485480,838949472,632,33,5
485512,838947419,632,34,1
485520,838947931,632,34,2
485528,838948443,632,34,3
485536,838948955,632,34,4
485544,838949467,632,34,5
485576,838947414,632,35,1
485584,838947926,632,35,2
485592,838948438,632,35,3
485600,838948950,632,35,4
485608,838949462,632,35,5
485640,838947409,632,36,1
485648,838947921,632,36,2
485656,838948433,632,36,3
485664,838948945,632,36,4
485672,838949457,632,36,5
485704,838952032,632,37,1
485712,838951520,632,37,2
485720,838951008,632,37,3
485728,838950496,632,37,4
485736,838949984,632,37,5
485768,838952027,632,38,1
485776,838951515,632,38,2
485784,838951003,632,38,3
485792,838950491,632,38,4
485800,838949979,632,38,5
485832,838952022,632,39,1
485840,838951510,632,39,2
485848,838950998,632,39,3
485856,838950486,632,39,4
485864,838949974,632,39,5
485896,838952017,632,40,1
485904,838951505,632,40,2
485912,838950993,632,40,3
485920,838950481,632,40,4
485928,838949969,632,40,5
485960,838954592,632,41,1
485968,838954080,632,41,2
485976,838953568,632,41,3
485984,838953056,632,41,4
485992,838952544,632,41,5
486024,838954587,632,42,1
486032,838954075,632,42,2
486040,838953563,632,42,3
486048,838953051,632,42,4
486056,838952539,632,42,5
486088,838954582,632,43,1
486096,838954070,632,43,2
486104,838953558,632,43,3
486112,838953046,632,43,4
486120,838952534,632,43,5
486152,838954577,632,44,1
486160,838954065,632,44,2
486168,838953553,632,44,3
486176,838953041,632,44,4
486184,838952529,632,44,5
486216,838955104,632,45,1
486224,838955616,632,45,2
486232,838956128,632,45,3
486240,838956640,632,45,4
486248,838957152,632,45,5
486280,838955099,632,46,1
486288,838955611,632,46,2
486296,838956123,632,46,3
486304,838956635,632,46,4
486312,838957147,632,46,5
486344,838955094,632,47,1
486352,838955606,632,47,2
486360,838956118,632,47,3
486368,838956630,632,47,4
486376,838957142,632,47,5
486408,838955089,632,48,1
486416,838955601,632,48,2
486424,838956113,632,48,3
486432,838956625,632,48,4
486440,838957137,632,48,5
486472,838957664,632,49,1
486480,838958176,632,49,2
486488,838958688,632,49,3
486496,838959200,632,49,4
486504,838959712,632,49,5
486536,838957659,632,50,1
486544,838958171,632,50,2
486552,838958683,632,50,3
486560,838959195,632,50,4
486568,838959707,632,50,5
486600,838957654,632,51,1
486608,838958166,632,51,2
486616,838958678,632,51,3
486624,838959190,632,51,4
486632,838959702,632,51,5
486664,838957649,632,52,1
486672,838958161,632,52,2
486680,838958673,632,52,3
486688,838959185,632,52,4
486696,838959697,632,52,5
486728,838962272,632,53,1
486736,838961760,632,53,2
486744,838961248,632,53,3
486752,838960736,632,53,4
486760,838960224,632,53,5
486792,838962267,632,54,1
486800,838961755,632,54,2
486808,838961243,632,54,3
486816,838960731,632,54,4
486824,838960219,632,54,5
486856,838962262,632,55,1
486864,838961750,632,55,2
486872,838961238,632,55,3
486880,838960726,632,55,4
486888,838960214,632,55,5
486920,838962257,632,56,1
486928,838961745,632,56,2
486936,838961233,632,56,3
486944,838960721,632,56,4
486952,838960209,632,56,5
486984,838964832,632,57,1
486992,838964320,632,57,2
487000,838963808,632,57,3
487008,838963296,632,57,4
487016,838962784,632,57,5
487048,838964827,632,58,1
487056,838964315,632,58,2
487064,838963803,632,58,3
487072,838963291,632,58,4
487080,838962779,632,58,5
487112,838964822,632,59,1
487120,838964310,632,59,2
487128,838963798,632,59,3
487136,838963286,632,59,4
487144,838962774,632,59,5
487176,838964817,632,60,1
487184,838964305,632,60,2
487192,838963793,632,60,3
487200,838963281,632,60,4
487208,838962769,632,60,5
487240,838965344,632,61,1
487248,838965856,632,61,2
487256,838966368,632,61,3
487264,838966880,632,61,4
487272,838967392,632,61,5
487304,838965339,632,62,1
487312,838965851,632,62,2
487320,838966363,632,62,3
487328,838966875,632,62,4
487336,838967387,632,62,5
487368,838965334,632,63,1
487376,838965846,632,63,2
487384,838966358,632,63,3
487392,838966870,632,63,4
487400,838967382,632,63,5
487432,838965329,632,64,1
487440,838965841,632,64,2
487448,838966353,632,64,3
487456,838966865,632,64,4
487464,838967377,632,64,5
487496,838967904,632,65,1
487504,838968416,632,65,2
487512,838968928,632,65,3
487520,838969440,632,65,4
487528,838969952,632,65,5
487560,838967899,632,66,1
487568,838968411,632,66,2
487576,838968923,632,66,3
487584,838969435,632,66,4
487592,838969947,632,66,5
487624,838967894,632,67,1
487632,838968406,632,67,2
487640,838968918,632,67,3
487648,838969430,632,67,4
487656,838969942,632,67,5
487688,838967889,632,68,1
487696,838968401,632,68,2
487704,838968913,632,68,3
487712,838969425,632,68,4
487720,838969937,632,68,5
491592,838929012,633,1,1
491600,838928500,633,1,2
491608,838927988,633,1,3
491616,838927476,633,1,4
491624,838926964,633,1,5
491656,838929007,633,2,1
491664,838928495,633,2,2
491672,838927983,633,2,3
491680,838927471,633,2,4
491688,838926959,633,2,5
491720,838929002,633,3,1
491728,838928490,633,3,2
491736,838927978,633,3,3
491744,838927466,633,3,4
491752,838926954,633,3,5
491784,838928997,633,4,1
491792,838928485,633,4,2
491800,838927973,633,4,3
491808,838927461,633,4,4
491816,838926949,633,4,5
491848,838931572,633,5,1
491856,838931060,633,5,2
491864,838930548,633,5,3
491872,838930036,633,5,4
491880,838929524,633,5,5
491976,838931562,633,7,1
491984,838931050,633,7,2
491992,838930538,633,7,3
492000,838930026,633,7,4
492008,838929514,633,7,5
492040,838931557,633,8,1
492048,838931045,633,8,2
492056,838930533,633,8,3
492064,838930021,633,8,4
492072,838929509,633,8,5
492104,838934132,633,9,1
492112,838933620,633,9,2
492120,838933108,633,9,3
492128,838932596,633,9,4
492136,838932084,633,9,5
492168,838934127,633,10,1
492176,838933615,633,10,2
492184,838933103,633,10,3
492192,838932591,633,10,4
492200,838932079,633,10,5
492232,838934122,633,11,1
492240,838933610,633,11,2
492248,838933098,633,11,3
492256,838932586,633,11,4
492264,838932074,633,11,5
492296,838934117,633,12,1
492304,838933605,633,12,2
492312,838933093,633,12,3
492320,838932581,633,12,4
492328,838932069,633,12,5
492360,838934644,633,13,1
492368,838935156,633,13,2
492376,838935668,633,13,3
492384,838936180,633,13,4
492392,838936692,633,13,5
492424,838934639,633,14,1
492432,838935151,633,14,2
492440,838935663,633,14,3
492448,838936175,633,14,4
492456,838936687,633,14,5
492488,838934634,633,15,1
492496,838935146,633,15,2
492504,838935658,633,15,3
492512,838936170,633,15,4
492520,838936682,633,15,5
492552,838934629,633,16,1
492560,838935141,633,16,2
492568,838935653,633,16,3
492576,838936165,633,16,4
492584,838936677,633,16,5
492616,838937204,633,17,1
492624,838937716,633,17,2
492632,838938228,633,17,3
492640,838938740,633,17,4
492648,838939252,633,17,5
492680,838937199,633,18,1
492688,838937711,633,18,2
492696,838938223,633,18,3
492704,838938735,633,18,4
492712,838939247,633,18,5
492744,838937194,633,19,1
492752,838937706,633,19,2
492760,838938218,633,19,3
492768,838938730,633,19,4
492776,838939242,633,19,5
492808,838937189,633,20,1
492816,838937701,633,20,2
492824,838938213,633,20,3
492832,838938725,633,20,4
492840,838939237,633,20,5
492872,838941812,633,21,1
492880,838941300,633,21,2
492888,838940788,633,21,3
492896,838940276,633,21,4
492904,838939764,633,21,5
492936,838941807,633,22,1
492944,838941295,633,22,2
492952,838940783,633,22,3
492960,838940271,633,22,4
492968,838939759,633,22,5
493000,838941802,633,23,1
493008,838941290,633,23,2
493016,838940778,633,23,3
493024,838940266,633,23,4
493032,838939754,633,23,5
493064,838941797,633,24,1
493072,838941285,633,24,2
493080,838940773,633,24,3
493088,838940261,633,24,4
493096,838939749,633,24,5
493128,838944372,633,25,1
493136,838943860,633,25,2
493144,838943348,633,25,3
493152,838942836,633,25,4
493160,838942324,633,25,5
493192,838944367,633,26,1
493200,838943855,633,26,2
493208,838943343,633,26,3
493216,838942831,633,26,4
493224,838942319,633,26,5
493256,838944362,633,27,1
493264,838943850,633,27,2
493272,838943338,633,27,3
493280,838942826,633,27,4
493288,838942314,633,27,5
493320,838944357,633,28,1
493328,838943845,633,28,2
493336,838943333,633,28,3
493344,838942821,633,28,4
493352,838942309,633,28,5
493384,838944884,633,29,1
493392,838945396,633,29,2
493400,838945908,633,29,3
493408,838946420,633,29,4
493416,838946932,633,29,5
493448,838944879,633,30,1
493456,838945391,633,30,2
493464,838945903,633,30,3
493472,838946415,633,30,4
493480,838946927,633,30,5
493512,838944874,633,31,1
493520,838945386,633,31,2
493528,838945898,633,31,3
493536,838946410,633,31,4
493544,838946922,633,31,5
493576,838944869,633,32,1
493584,838945381,633,32,2
493592,838945893,633,32,3
493600,838946405,633,32,4
493608,838946917,633,32,5
493640,838947444,633,33,1
493648,838947956,633,33,2
493656,838948468,633,33,3
493664,838948980,633,33,4
493672,838949492,633,33,5
493704,838947439,633,34,1
493712,838947951,633,34,2
493720,838948463,633,34,3
493728,838948975,633,34,4
493736,838949487,633,34,5
493768,838947434,633,35,1
493776,838947946,633,35,2
493784,838948458,633,35,3
493792,838948970,633,35,4
493800,838949482,633,35,5
493832,838947429,633,36,1
493840,838947941,633,36,2
493848,838948453,633,36,3
493856,838948965,633,36,4
493864,838949477,633,36,5
493896,838952052,633,37,1
493904,838951540,633,37,2
493912,838951028,633,37,3
493920,838950516,633,37,4
493928,838950004,633,37,5
493960,838952047,633,38,1
493968,838951535,633,38,2
493976,838951023,633,38,3
493984,838950511,633,38,4
493992,838949999,633,38,5
494024,838952042,633,39,1
494032,838951530,633,39,2
494040,838951018,633,39,3
494048,838950506,633,39,4
494056,838949994,633,39,5
494088,838952037,633,40,1
494096,838951525,633,40,2
494104,838951013,633,40,3
494112,838950501,633,40,4
494120,838949989,633,40,5
494152,838954612,633,41,1
494160,838954100,633,41,2
494168,838953588,633,41,3
494176,838953076,633,41,4
494184,838952564,633,41,5
494216,838954607,633,42,1
494224,838954095,633,42,2
494232,838953583,633,42,3
494240,838953071,633,42,4
494248,838952559,633,42,5
494344,838954597,633,44,1
494352,838954085,633,44,2
494360,838953573,633,44,3
494368,838953061,633,44,4
494376,838952549,633,44,5
494408,838955124,633,45,1
494416,838955636,633,45,2
494424,838956148,633,45,3
494432,838956660,633,45,4
494440,838957172,633,45,5
494472,838955119,633,46,1
494480,838955631,633,46,2
494488,838956143,633,46,3
494496,838956655,633,46,4
494504,838957167,633,46,5
494536,838955114,633,47,1
494544,838955626,633,47,2
494552,838956138,633,47,3
494560,838956650,633,47,4
494568,838957162,633,47,5
494600,838955109,633,48,1
494608,838955621,633,48,2
494616,838956133,633,48,3
494624,838956645,633,48,4
494632,838957157,633,48,5
494664,838957684,633,49,1
494672,838958196,633,49,2
494680,838958708,633,49,3
494688,838959220,633,49,4
494696,838959732,633,49,5
494728,838957679,633,50,1
494736,838958191,633,50,2
494744,838958703,633,50,3
494752,838959215,633,50,4
494760,838959727,633,50,5
494792,838957674,633,51,1
494800,838958186,633,51,2
494808,838958698,633,51,3
494816,838959210,633,51,4
494824,838959722,633,51,5
494856,838957669,633,52,1
494864,838958181,633,52,2
494872,838958693,633,52,3
494880,838959205,633,52,4
494888,838959717,633,52,5
494920,838962292,633,53,1
494928,838961780,633,53,2
494936,838961268,633,53,3
494944,838960756,633,53,4
494952,838960244,633,53,5
494984,838962287,633,54,1
494992,838961775,633,54,2
495000,838961263,633,54,3
495008,838960751,633,54,4
495016,838960239,633,54,5
495048,838962282,633,55,1
495056,838961770,633,55,2
495064,838961259,633,55,3
495072,838960746,633,55,4
495080,838960234,633,55,5
495112,838962277,633,56,1
495120,838961765,633,56,2
495128,838961253,633,56,3
495136,838960741,633,56,4
495144,838960229,633,56,5
495176,838964852,633,57,1
495184,838964340,633,57,2
495192,838963828,633,57,3
495200,838963316,633,57,4
495208,838962804,633,57,5
495240,838964847,633,58,1
495248,838964335,633,58,2
495256,838963823,633,58,3
495264,838963311,633,58,4
495272,838962799,633,58,5
495304,838964842,633,59,1
495312,838964330,633,59,2
495320,838963818,633,59,3
495328,838963306,633,59,4
495336,838962794,633,59,5
495368,838964837,633,60,1
495376,838964325,633,60,2
495384,838963813,633,60,3
495392,838963301,633,60,4
